id,datetime,promise_source,status_source,promised_date_source,summary,collected_via,criteria_id
115,2026-09-09T12:38:57Z,https://www.opportunitylouisiana.gov/news/st-charles-clean-fuels-proposes-4-6-billion-reduced-carbon-ammonia-facility-in-st-rose,https://www.cip.com/projects/our-projects/st-charles/,https://www.globenewswire.com/news-release/2023/02/23/2613972/0/en/Copenhagen-Infrastructure-Partners-Acquires-Majority-Stake-in-Blue-Ammonia-Project-in-the-Gulf-Coast.html,"St. Charles Clean Fuels (a JV of Copenhagen Infrastructure Partners, which holds the majority stake, and Sustainable Fuels Group) proposed in 2023 a ~$4.6B greenfield reduced-carbon ('blue') ammonia production-and-export facility (two 4,000 MTD trains, ~2.8-3.0M tonnes/yr, >90% CO2 capture; ~216 direct jobs) on a ~230-acre IMTT site at St. Rose, St. Charles Parish, Louisiana - distinct from the listed Air Products, CF Industries Blue Point, Nutrien, Methanex and Clean Hydrogen Works LA projects. Clears the floor on capital. Most recent status: this remains a proposed, pre-construction project - the CIP project page (read via the Wayback Machine snapshot dated 2026-06-10, as cip.com's live page 404s) still lists 'final investment decision expected end-2024; operational from 2027,' an FID target that has lapsed with no publicly confirmed FID or groundbreaking; independent reporting (WWNO, Aug 2024) likewise described it as still in permitting/proposed.",prompt1,1B-or-2000-jobs
116,2026-09-09T12:43:17Z,https://www.opportunitylouisiana.gov/news/southern-energy-renewables-announce-1-4-billion-methanol-and-sustainable-aviation-fuel-facility-in-st-charles-parish,https://www.hydrocarbonprocessing.com/news/2026/03/southern-energy-renewables-announce-14-b-methanol-and-saf-complex-in-louisiana/,,"Southern Energy Renewables announced on Mar 11, 2026 its ~$1.4B first commercial-scale U.S. facility - a greenfield plant to convert regional wood-waste biomass into green methanol and sustainable aviation fuel (SAF) (~120 direct jobs) in St. Charles Parish, Louisiana. Clears the floor on capital; sector is chemicals/renewable fuels ('other'). Most recent status (LED and Hydrocarbon Processing, both Mar 2026): newly announced and pre-construction - construction is planned to begin in late 2027 with commercial operation targeted for late 2029; no ground broken yet. Because the project was just announced, the promise and current-status sources coincide at the March 2026 announcement.",prompt1,1B-or-2000-jobs
117,2026-09-09T12:47:30Z,https://www.prnewswire.com/news-releases/ascend-elements-to-invest-up-to-1-billion-in-southwest-kentucky-ev-battery-materials-manufacturing-facility-301597102.html,https://christiancountynow.com/news/267762-ascend-elements-abandons-unfinished-christian-county-plant-facility-up-for-grabs/,,"Ascend Elements announced on Aug 1, 2022 its Apex 1 EV battery materials plant (lithium-ion cathode precursor / pCAM) at Commerce Industrial Park II in Hopkinsville, Christian County, Kentucky - a $310M Phase 1 within an up-to-$1B multi-phase investment (~400 jobs). Most recent status (Christian County Now, June 30, 2026): after an early-2026 Chapter 11 bankruptcy, the roughly 50%-built plant was sold at a bankruptcy auction to a Turner-Kokosing joint venture for $31.7M and is not operational; new owners are seeking a buyer to finish it.",prompt1,1B-or-2000-jobs
118,2026-09-09T12:49:23Z,https://www.madeinalabama.com/2017/09/mercedes-to-launch-electric-vehicle-production-in-1b-alabama-project/,https://autos.yahoo.com/ev-and-future-tech/articles/mercedes-building-electric-flagship-alabama-193000399.html,,"Mercedes-Benz announced on Sep 21, 2017 a ~$1B expansion of its Alabama operations - electric-vehicle (EQ-brand SUV) production at its Vance/Tuscaloosa County assembly plant plus a new lithium-ion battery plant in Bibb County (~600 new jobs). Most recent status (Yahoo Autos, Jan 21, 2026): the Tuscaloosa plant has assembled the all-electric EQS SUV since 2022 and also builds the EQE SUV and Maybach EQS SUV, with battery packs supplied by the operating Bibb County battery plant.",prompt1,1B-or-2000-jobs
119,2026-09-09T12:55:25Z,https://www.airproducts.com/company/news-center/2022/12/1208-air-products-and-aes-to-invest-to-build-first-mega-scale-green-hydrogen-facility-in-texas,https://www.vernonrecord.com/2024/11/21/green-hydrogen-project-fizzles/,,"Air Products and AES announced on Dec 8, 2022 plans to invest ~$4B to build what was billed as the largest U.S. green hydrogen production facility (~1.4 GW of wind and solar power plus electrolyzers producing >200 metric tons/day of green hydrogen) in Wilbarger County, Texas, targeted for commercial operation in 2027. Most recent status (Vernon Daily Record, Nov 21, 2024 - the latest available update): the joint venture dissolved after Air Products withdrew in November 2024, unable to reach a final investment decision; the plant has not been built.",prompt1,1B-or-2000-jobs
120,2026-09-09T12:59:50Z,https://media.stellantisnorthamerica.com/newsrelease.do?id=20661,https://www.cbtnews.com/stellantis-pauses-detroit-production-to-transition-to-2026-jeep-grand-cherokee-amid-sales-decline/,,"Fiat Chrysler (now Stellantis) announced on Feb 26, 2019 a $1.6B conversion of its Mack Avenue Engine Complex into a new Detroit, Michigan auto assembly plant - the city's first new assembly plant in nearly three decades - to build the next-gen Jeep Grand Cherokee and an all-new three-row Jeep SUV, adding ~3,850 direct jobs. Most recent status (CBT News, Apr 22, 2025): the plant (Detroit Assembly Complex - Mack) opened and has built the Jeep Grand Cherokee L / Grand Cherokee since 2021, but is running production pauses and layoffs amid an ~11% year-over-year Grand Cherokee sales decline while transitioning to the refreshed 2026 model.",prompt1,1B-or-2000-jobs
121,2026-09-09T13:06:56Z,https://investor.lilly.com/news-releases/news-release-details/lilly-announces-3-billion-expansion-its-recently-acquired,https://constructionreviewonline.com/pleasant-prairie-approves-eli-lillys-multibillion-dollar-expansion-plan/,,"Eli Lilly announced on Dec 6, 2024 a ~$3B expansion of its recently acquired parenteral (injectable) drug manufacturing facility in Pleasant Prairie, Kenosha County, Wisconsin (~750 direct jobs; brings total planned WI investment to ~$4B). Most recent status (2025 / early-2026 reporting): final Village of Pleasant Prairie approvals granted March 2025 and full-scale construction underway, with additions projected complete around March 2026 and production expected to ramp from late 2025; no source yet confirms first commercial output as of this collection.",prompt1,1B-or-2000-jobs
122,2026-09-09T13:11:30Z,https://gov.georgia.gov/press-releases/2023-08-31/gov-kemp-hyundai-motor-group-and-lg-energy-solution-invest-additional-2b,https://www.wtoc.com/2025/11/14/construction-resumes-hl-ga-battery-company-two-months-after-ice-raid/,https://news.lgensol.com/company-news/press-releases/1780/,"Hyundai Motor Group and LG Energy Solution announced their HL-GA Battery Company joint venture, a lithium-ion EV battery cell plant (30 GWh/yr, ~3,000 direct jobs), which they expanded to a more-than-$4.3B investment on Aug 31, 2023 (JV first announced May 2023) at the Bryan County / Ellabell megasite near Savannah, Georgia. This is the separate battery-cell JV facility (distinct entity and building), not the co-located Hyundai Metaplant vehicle-assembly plant. Most recent status (Nov 14, 2025 reporting): construction resumed after a Sept 4, 2025 federal immigration raid halted work for ~two months, and the JV reaffirmed a first-half-2026 production start, so the plant is not yet producing as of this collection.",prompt1,1B-or-2000-jobs
123,2026-09-09T13:14:33Z,https://dailyenergyinsider.com/news/28576-monolith-materials-proposes-1b-expansion-of-olive-creek-power-facility-in-nebraska/,https://www.notchconsulting.com/post/monolith-details-expansion-plans-for-nebraska-methane-pyrolysis-plant,,"Monolith Materials announced (~Nov 2020) a ~$1B expansion, 'Olive Creek 2' (OC2), of its methane-pyrolysis plant near Hallam, Nebraska, to make carbon black and low-carbon anhydrous ammonia, with hundreds of direct manufacturing jobs and commercial operation originally targeted by Dec 31, 2025. Most recent status (notchconsulting, ~March 2026): the project was optimized/scaled to four production units (~220,000 t/yr carbon black) after Monolith lost its conditional ~$1.04B U.S. DOE Title XVII loan guarantee, and construction had not yet begun — the company said it plans to start construction later in 2026, so OC2 is not yet producing as of this collection.",prompt1,1B-or-2000-jobs
124,2026-09-09T13:16:37Z,https://investor.lilly.com/news-releases/news-release-details/lilly-announces-plans-build-5-billion-manufacturing-facility,https://richmondbizsense.com/2026/07/23/breaking-news-eli-lilly-pays-38m-to-secure-land-for-massive-west-creek-pharma-facility/,,"Eli Lilly announced on Sep 16, 2025 a ~$5B fully integrated active pharmaceutical ingredient (API) and drug-product plant for its bioconjugate/monoclonal-antibody (oncology) portfolio at West Creek Business Park in Goochland County, Virginia (~650 direct jobs, ~1,800 construction jobs). This is a distinct Virginia site, separate from Lilly's other newly announced U.S. sites. Most recent status (Richmond BizSense, July 23, 2026): Lilly paid ~$38.4M for a 227-acre West Creek parcel, but site work had not begun and the plan of development was still pending with Goochland County (a required Dominion transmission line was also awaiting SCC approval as of June 2026) — the plant is not yet producing as of this collection.",prompt1,1B-or-2000-jobs
125,2026-09-09T13:16:47Z,https://investor.lilly.com/news-releases/news-release-details/lilly-build-6-billion-facility-manufacture-active-pharmaceutical,https://www.madeinalabama.com/2025/12/pharmaceutical-giant-lilly-plans-6-billion-advanced-manufacturing-plant-in-huntsville/,,"Eli Lilly announced on Dec 9, 2025 a more-than-$6B active pharmaceutical ingredient (API) facility to make small-molecule synthetic and peptide medicines (including its oral GLP-1 orforglipron) on a ~260-acre Greenbrier site in Huntsville, Limestone County, Alabama (~450 direct jobs; ~3,000 construction jobs). This is a distinct Alabama site, the third of four new U.S. Lilly plants, separate from Lilly's Virginia, Wisconsin and other announced facilities. Most recent status: as of the Dec 2025 announcement (the freshest reporting available at this collection), construction was slated to begin in 2026 with completion targeted for 2032; the plant is not yet under construction or producing.",prompt1,1B-or-2000-jobs
126,2026-09-09T13:21:28Z,https://lyten.com/2024/10/15/lyten-announces-plans-to-build-the-worlds-first-lithium-sulfur-battery-gigafactory-in-nevada/,https://mynews4.com/news/local/no-more-gigafactory-lyten-plan-to-build-lithium-sulfur-facility-in-reno-stead-falls-through,,"Lyten announced on Oct 15, 2024 a >$1B lithium-sulfur battery gigafactory (1.25M sq ft, up to 10 GWh/yr, ~1,000 eventual jobs) at the Reno AirLogistics Park in Stead, Nevada. As of late January 2026 the project has been cancelled: Lyten could not negotiate a lease with the Reno-Tahoe Airport Authority and pivoted to acquiring existing (ex-Northvolt) European plants instead.",prompt1,1B-or-2000-jobs
127,2026-09-09T13:25:59Z,https://www.prnewswire.com/news-releases/yara-and-enbridge-to-develop-and-construct-a-low-carbon-blue-ammonia-project-at-enbridge-ingleside-energy-center-301786710.html,https://www.kristv.com/news/local-news/in-your-neighborhood/san-patricio-county/ingleside/city-of-ingleside-moves-forward-with-first-reading-for-yaren-ammonia-project,,"Yara Clean Ammonia and Enbridge announced on Mar 31, 2023 (through JV Ingleside Clean Ammonia Partners) 'Project YaREN,' a world-scale low-carbon ('blue') ammonia plant with carbon capture (~2.8M t/yr across two units, ~US$2.6-2.9B per unit, ~200 permanent jobs) at the Enbridge Ingleside Energy Center near Corpus Christi / Ingleside, Texas. Most recent status (early December 2025): still in local permitting - the Ingleside City Council approved the first reading of a special use permit 4-2 in November 2025, with a second reading set for Dec 9, 2025; no final investment decision or construction start yet.",prompt1,1B-or-2000-jobs
128,2026-09-09T13:32:29Z,https://www.analog.com/en/newsroom/press-releases/2023/7-26-2023-adi-invests-more-than-1billion-semiconductor-facility-oregon.html,https://oregoncapitalchronicle.com/2025/01/16/high-tech-company-with-operations-in-beaverton-wins-105-million-in-chips-funding/,,"Analog Devices (ADI) announced on July 26, 2023 a more-than-$1B expansion of its Beaverton, Oregon semiconductor wafer fab (ADI's largest fab by volume; expanding cleanroom to ~118,000 sq ft, converting to a full 200mm/8-inch line for 180nm-and-above nodes and roughly doubling internal capacity, adding hundreds of jobs to ~950 existing Oregon employees). Most recent status (Jan 16, 2025): the expansion is proceeding - the U.S. Commerce Department signed a non-binding CHIPS Act memorandum for up to $105M toward ADI expansions at Beaverton plus Camas, WA and Chelmsford, MA (~500 jobs across the sites), with ADI stating its 'most significant' investment is at Beaverton; no delays reported.",prompt1,1B-or-2000-jobs
129,2026-09-09T13:34:22Z,https://entek.com/news/posts/entek-announces-location-of-first-lithium-battery-separator-plant-in-indiana-to-power-growing-domestic-electric-vehicle-market/,https://www.energy.gov/edf/articles/doe-approves-loan-disbursement-entek-supporting-american-manufacturing-and-securing,,"ENTEK announced on Mar 22, 2023 a $1.5B (later cited ~$1.7B) greenfield lithium-ion battery separator manufacturing plant (four buildings, ~1.4M sq ft, up to ~642 direct jobs) on a 340-acre site in Vigo County Industrial Park II, Terre Haute, Indiana. Most recent status (September 2025): construction proceeding - the U.S. Department of Energy disbursed the first ~$77M of an up-to-$1.3B DOE loan, I Squared Capital is investing ~$800M for a majority equity stake, and Phase I start of production is targeted for Q4 2026.",prompt1,1B-or-2000-jobs
130,2026-09-09T13:36:23Z,https://news.abbvie.com/2026-04-22-AbbVie-Selects-North-Carolina-for-New-1-4-Billion-Manufacturing-Campus,https://www.commerce.nc.gov/news/press-releases/2026/04/22/governor-stein-announces-abbvie-build-new-14-billion-manufacturing-campus-durham,,"AbbVie announced on April 22, 2026 a $1.4B new pharmaceutical manufacturing campus (185 acres near Research Triangle Park; ~734 permanent jobs; first-phase small-volume parenteral / sterile-injectable drug-product manufacturing plus next-generation labs and warehouse, supporting its immunology, neuroscience and oncology medicines) in Durham, North Carolina - described as AbbVie's largest-ever single-campus capital investment. Most recent status (as of the April 22, 2026 announcement, corroborated by the NC Governor/Commerce release the same day): pre-construction - construction is slated to begin in 2026 with completion expected by the end of 2028; no groundbreaking reported yet.",prompt1,1B-or-2000-jobs
131,2026-09-09T13:46:17Z,https://tnecd.com/news/governor-haslam-commissioner-rolfe-and-denso-announce-1-billion-investment-expansion-in-maryville/,https://www.denso.com/us-ca/home/about-us/company-information/us/dmtn/,,"DENSO announced on Oct 6, 2017 a $1 billion expansion of its DENSO Manufacturing Tennessee (DMTN) plant in Maryville, Blount County, Tennessee, to make the site a North American hub for vehicle electrification (EV inverters) and advanced safety systems, adding ~1,000 direct jobs. Current status (per DENSO's DMTN company page, reflecting operations as of 2025): the Maryville plant is operating and producing inverters/electronics, with roughly 4,500 employees across DENSO's Tennessee sites.",prompt1,1B-or-2000-jobs
132,2026-09-09T13:46:37Z,https://www.sec.gov/Archives/edgar/data/916540/000091654021000003/exhibit991pressreleasedgd.htm,https://biofuels-news.com/news/joint-saf-project-in-texas-due-for-completion-in-2025/,,"Diamond Green Diesel (a 50/50 JV of Darling Ingredients and Valero Energy) announced in January 2021 board approval to build a new ~$1.45 billion renewable diesel plant (~470 million gal/yr) adjacent to Valero's Port Arthur, Texas refinery. Most recent status found (biofuels press reporting dated Jan 2024): the plant began operations in late 2022 and is producing renewable diesel, with a $315M sustainable aviation fuel (SAF) upgrade then expected to complete in Q1 2025 — no more recent operational update was located, so status is as of early 2024/2025 reporting.",prompt1,1B-or-2000-jobs
133,2026-09-09T13:46:58Z,https://www.manufacturingdive.com/news/novonix-secures-755m-doe-loan-tennessee-synthetic-graphite-facility/736073/,https://ir.novonixgroup.com/news-releases/news-release-details/novonix-announces-intended-location-new-synthetic-graphite,,"NOVONIX announced on Dec 16, 2024 a new ~$1 billion greenfield synthetic graphite manufacturing plant ('NOVONIX Enterprise South') in the Enterprise South Industrial Park, Chattanooga (Hamilton County), Tennessee — ~31,500 tonnes/yr of battery-anode synthetic graphite, ~500 direct jobs, supported by a conditional US$754.8M U.S. Department of Energy loan. Most recent status found (NOVONIX release dated Jan 2025): intended site selected with a land purchase-and-sale agreement with the City of Chattanooga and Hamilton County pending approvals; full production targeted by end of 2028. No more recent update was located, so status is as of early 2025.",prompt1,1B-or-2000-jobs
134,2026-09-09T13:47:22Z,https://northamerica.daimlertruck.com/news-stories/2024/amplify-cell-technologies-a-joint-venture-between-accelera-by-cummins-daimler-truck-and-paccar-begins-construction-of-mississippi-battery-cell-factory,https://www.electrive.com/2025/10/22/us-cell-production-by-truck-alliance-delayed-til-2028/,,"Amplify Cell Technologies (a joint venture of Accelera by Cummins, Daimler Truck and PACCAR) announced a greenfield lithium-iron-phosphate (LFP) battery cell factory in Marshall County (Byhalia), Mississippi — ~2 million sq ft, ~21 GWh/yr capacity, more than 2,000 direct manufacturing jobs (called the largest payroll commitment in state history). The Mississippi site was selected/announced in 2023 and the JV broke ground in 2024. Most recent status (electrive, dated Oct 22, 2025): the start of battery cell production has been postponed from 2027 to 2028.",prompt1,1B-or-2000-jobs
135,2026-09-09T13:55:45Z,https://www.merck.com/news/merck-breaks-ground-on-3-billion-center-of-excellence-for-pharmaceutical-manufacturing-in-elkton-virginia/,https://virginiabusiness.com/merck-3-billion-pharma-manufacturing-facility-elkton/,,"Merck announced a ~$3B 'Center of Excellence' for pharmaceutical (active pharmaceutical ingredient and small-molecule drug-product) manufacturing at its existing Elkton, Rockingham County, Virginia site, breaking ground on Oct 20, 2025 (~500 permanent jobs, 400,000 sq ft; scaled up from an earlier ~$2B/300-job plan). Most recent status (as of the Oct 20, 2025 groundbreaking, the freshest reporting found): under construction, with completion targeted for 2029 and initial production expected around 2028 — not yet producing.",prompt1,1B-or-2000-jobs
136,2026-09-09T13:56:27Z,https://www.prnewswire.com/news-releases/saronic-to-build-port-alpha-americas-next-generation-shipyard-in-brownsville-texas-302827961.html,https://www.navalnews.com/naval-news/2026/07/saronic-port-alpha-shipyard-texas-autonomous-naval-vessels/,,"Saronic Technologies announced on July 16, 2026 'Port Alpha,' a more-than-$3B next-generation shipyard to mass-produce autonomous/unmanned naval vessels at the Port of Brownsville, Cameron County, Texas (initial 835 acres, up to ~4,400; up to 10,000 direct jobs). Most recent status (as of the July 2026 site-selection announcement, the freshest reporting found): site selected, construction anticipated to begin in 2026 with operations targeted for 2028 — not yet under construction or producing.",prompt1,1B-or-2000-jobs
137,2026-09-09T14:01:37Z,https://pressroom.toyota.com/toyota-announces-3-6b-expansion-2000-new-jobs-at-its-san-antonio-plant/,https://www.foxbusiness.com/markets/toyota-invest-3-6b-plant-expansion-shift-tacoma-production-from-mexico-texas,,"Toyota Motor North America announced on July 6, 2026 a ~$3.6B expansion of its San Antonio, Texas assembly plant (Toyota Texas), adding a second vehicle assembly line for the Tacoma pickup (~2.5M sq ft added; ~2,000 new direct jobs) and shifting Tacoma production from Baja California, Mexico. Most recent status (as of the July 2026 announcement, the freshest reporting found): announced/planning stage, with the new line scheduled to begin operations in 2030 — not yet under construction or producing.",prompt1,1B-or-2000-jobs
138,2026-09-09T14:02:10Z,https://www.publicsource.org/us-steel-plan-mon-valley-investment/,https://www.axios.com/local/pittsburgh/2026/07/17/us-steel-mon-valley-upgrades-project,,"U.S. Steel (following Nippon Steel's 2025 acquisition) announced on June 9, 2026 an investment of up to ~$2.5B to build a new hot strip mill at its Mon Valley Works Edgar Thomson Plant in Braddock, Pennsylvania, replacing the ~87-year-old mill (building on an August 2024 Nippon commitment of no less than $1B for Mon Valley Works). Most recent status (as of July 2026 reporting, the freshest found): announced/planning stage, pre-construction — not yet built or in production.",prompt1,1B-or-2000-jobs
139,2026-09-09T14:07:16Z,https://www.solarpowerworldonline.com/2023/12/waaree-to-open-3-gw-solar-panel-manufacturing-factory-in-texas-in-2024/,https://www.pv-magazine.com/2025/04/10/waaree-energies-to-double-its-solar-module-manufacturing-in-texas/,,"Waaree Energies (Waaree Solar Americas) announced on Dec 21, 2023 a more-than-$1B, 546,000-sq-ft solar PV module manufacturing plant (3 GW/yr initial nameplate, ~1,500 direct jobs at full capacity) in Brookshire, Texas. Most recent status: the plant began commercial module production in January 2025 and is operational and expanding (April 2025: announced doubling to 3.2 GW; still producing and expanding through 2026).",prompt1,1B-or-2000-jobs
140,2026-09-09T14:10:54Z,https://www.roehm.com/en/detail/rohm-to-build-mma-plant-on-us-gulf-coast,https://www.chemicalprocessing.com/industrynews/news/55382793/rohm-reaches-full-scale-operation-at-16b-texas-methyl-methacrylate-plant,https://www.roehm.com/en/detail/rohm-and-oq-chemicals-break-ground-on-new-world-scale-methyl-methacrylate-production-plant-at-bay-city-texas,"Röhm (methacrylates maker owned by Advent International; with OQ Chemicals supplying feedstock) announced on June 30, 2021 a world-scale methyl methacrylate (MMA) plant (250,000 metric t/yr, the first C2-based MMA plant in North America using its LiMA technology) in Bay City, Texas; the plant is reported at ~$1.6B and clears the size floor on capital (workforce only ~70-90). Most recent status: after an Oct 27, 2022 groundbreaking, the plant completed startup/ramp-up and reached sustained full industrial-scale operation, officially opened June 8, 2026 (producing at full scale).",prompt1,1B-or-2000-jobs
141,2026-09-09T14:14:27Z,https://www.prnewswire.com/news-releases/gm-investing-2-billion-to-transition-spring-hill-tennessee-plant-to-build-electric-vehicles-including-cadillac-lyriq-301155945.html,https://www.electrive.com/2025/09/05/general-motors-slows-down-on-electric-suv-production/,,"General Motors announced on Oct 20, 2020 a ~$2B conversion of its Spring Hill Manufacturing plant in Maury County, Tennessee to electric-vehicle production, starting with the Cadillac LYRIQ (a facility distinct from GM's Factory ZERO/Detroit-Hamtramck and Orion Assembly sites; clears the size floor on capital). Most recent status: LYRIQ production began in late 2022 and the plant now also builds the Cadillac Vistiq; as of Sept 5, 2025 GM is making strategic production cutbacks — reducing from two shifts to one for the first five months of 2026 and adding late-2025 downtime amid slower EV demand. GM's own investor release (investor.gm.com) 403s to automated clients, so the promise is cited via GM's official PR Newswire distribution of the same Oct 20, 2020 announcement.",prompt1,1B-or-2000-jobs
142,2026-09-09T14:16:40Z,https://www.prnewswire.com/news-releases/ucb-selects-georgia-for-new-us-biologics-manufacturing-facility-5b-economic-impact-and-330-permanent-jobs-302723535.html,https://www.pharmaceutical-technology.com/news/ucb-2bn-georgia-gwinnett-county-biologics-manufacturing-facility/,,"UCB (Brussels-based biopharmaceutical company) announced on March 24, 2026 its first U.S. biologics manufacturing facility — a ~$2B, 460,000-sq-ft campus at the Rowen development in Gwinnett County, Georgia (~330 permanent jobs; clears the size floor on capital). Most recent status: as of late March 2026 reporting (and no later construction milestone found as of this Sept 2026 collection) the project is newly announced and in the planning/pre-construction phase, with production intended once the site comes online over the next several years — i.e., the 'produced' side is still early/pre-construction.",prompt1,1B-or-2000-jobs
143,2026-09-09T14:19:02Z,https://www.lanereport.com/76442/2017/04/braidy-industries-to-create-550-jobs-with-1-3b-aluminum-rolling-mill-in-eastern-kentucky/,https://www.kentuckytoday.com/news/state-recoups-15-million-from-failed-braidy-industries-project/article_f0bd2e70-4029-11ed-8faf-33fbfd4f4fec.html,,"Braidy Industries announced on April 26, 2017 a ~$1.3B (later cited ~$1.6B) greenfield aluminum rolling mill (~550 direct jobs) near Ashland in Greenup County, Kentucky; clears the size floor on capital. Most recent status: the Ashland/Greenup mill was never built — it repeatedly missed financing deadlines, the company was renamed Unity Aluminum, the site was deemed too small, and by September 2022 Kentucky had recouped its controversial $15M investment while the ~200-acre site was donated back to a regional industrial authority (Unity/Steel Dynamics relocated the aluminum-mill project out of Kentucky to a separate site). The 'produced' side is therefore cancelled/never built as of Sept 2022. Both source pages return 403/429 to automated clients and were read via curl with a browser user agent per the fallback ladder; original URLs cited.",prompt1,1B-or-2000-jobs
144,2026-09-09T14:24:26Z,https://gov.texas.gov/news/post/governor-abbott-announces-spacex-expansion-in-grimes-county,https://www.kbtx.com/2026/08/06/spacex-confirms-terefab-project-is-done-deal-reps-meet-face-to-face-with-grimes-county-residents/,,"SpaceX announced 'Terafab,' a vertically integrated semiconductor fabrication plant (logic, memory and advanced packaging under one roof) at the former Gibbons Creek site in Grimes County, TX, on Aug 6, 2026, with a first phase of more than $16.8B and ~3,000 direct jobs. Most recent status available (as of Aug 2026): the county deal/tax abatement is finalized and SpaceX calls it a 'done deal' but the plant is still pre-construction, with groundbreaking expected within months.",prompt1,1B-or-2000-jobs
145,2026-09-09T14:38:59Z,https://www.prnewswire.com/news-releases/hanwha-announces-5-billion-philly-shipyard-investment-as-part-of-s-koreas-commitment-to-us-shipbuilding-growth-302539519.html,https://maritime-executive.com/article/report-hanwha-ocean-looks-to-expand-in-us-with-possible-second-shipbuilder,,"Hanwha announced on Aug 26, 2025 a ~$5B expansion of Hanwha Philly Shipyard in Philadelphia, Pennsylvania (two additional docks, three quays, and a reviewed new block-assembly facility) to raise annual output from fewer than 2 vessels to up to 20, building LNG carriers, MR oil/chemical tankers and naval modules/blocks. Single physical facility; commercial shipbuilding manufacturing. As of the most recent (2026) reporting the yard is completing MARAD training ships, a Matson containership series and MR-tanker/LNG-carrier work while the $5B buildout proceeds and Hanwha weighs a second U.S. yard. Clears the floor on capital.",prompt1,1B-or-2000-jobs
146,2026-09-09T14:39:07Z,https://pressroom.toyota.com/toyota-charges-up-investment-and-jobs-in-u-s-manufacturing/,https://www.carscoops.com/2026/04/toyota-us-ev-lineup-expansion/,,"Toyota announced on Apr 25, 2024 a ~$1.4B investment at its Princeton (Toyota Indiana) assembly plant in Indiana to add an all-new three-row battery-electric SUV line plus a new lithium-ion battery-pack assembly building (~340 direct jobs). Clears the floor on capital. This is a distinct site from Toyota's separate Georgetown, Kentucky EV plant. As of the most recent reporting (Apr 2026) the Princeton EV is still pre-production, now slated to begin later in 2026 (postponed from an earlier 2025 target); some three-row EV models were reallocated to the Georgetown, KY plant, but Princeton retains an all-electric SUV program.",prompt1,1B-or-2000-jobs
147,2026-09-09T14:40:06Z,https://www.jnj.com/media-center/press-releases/johnson-johnson-expands-u-s-footprint-with-more-than-1-billion-investment-in-next-generation-cell-therapy-manufacturing-facility-in-pennsylvania,https://whyy.org/articles/johnson-and-johnson-cell-therapy-plant-pennsylvania/,,"Johnson & Johnson (Janssen Biotech) announced on Feb 18, 2026 a more-than-$1B next-generation cell-therapy manufacturing facility on a 154-acre parcel at 1201 Sumneytown Pike in Lower Gwynedd Township, Montgomery County, Pennsylvania, to make cell therapies for cancer (e.g. multiple myeloma) and other diseases (~500 permanent biomanufacturing jobs). Clears the floor on capital. Distinct site from J&J's separate ~$2B Wilson, North Carolina biologics campus. As of the most recent reporting the project is pre-construction: construction is slated to begin in the second half of 2026, with cell-therapy production expected in 2031.",prompt1,1B-or-2000-jobs
148,2026-09-09T14:53:47Z,https://www.opportunitylouisiana.gov/news/dg-fuels-proposes-3-1-billion-sustainable-aviation-fuel-complex-in-st-james-parish,https://dgfuels.com/2025/11/10/dg-fuels-appoints-samsung-ea-as-contractor-for-saf-project-in-st-james/,,"DG Fuels proposed (Louisiana Economic Development announcement, March 2023) a greenfield sustainable aviation fuel (SAF) / renewable-fuel manufacturing complex on a ~3,000-acre site in St. James Parish, Louisiana, U.S. -- original announcement ~$3.1B capital and ~1,055 direct jobs (Fischer-Tropsch SAF and renewable diesel, initially ~120 million gal/yr). MOST RECENT STATUS (Nov 10, 2025): still pre-construction; scope grown to ~$8B and ~200 million gal/yr, Samsung E&A appointed contractor for the hydrogen/power scope (FEED starting late 2025), final investment decision targeted Q3 2026, commercial production expected ~2028.",prompt1,1B-or-2000-jobs
149,2026-09-09T14:54:01Z,https://www.opportunitylouisiana.gov/news/gron-fuels-announces-potential-9-2-billion-renewable-fuel-complex-in-louisiana,https://www.1012industryreport.com/projects/heres-the-latest-on-baton-rouges-massive-gron-fuels-project/,,"Grön Fuels LLC (a Fidelis New Energy portfolio company) announced (Louisiana Economic Development, November 2020) a greenfield renewable-fuels manufacturing complex at the Port of Greater Baton Rouge (Port Allen / West Baton Rouge Parish), Louisiana, U.S. -- announced up to ~$9.2B capital over multiple phases and ~1,025 direct jobs, producing sustainable aviation fuel, renewable diesel, renewable naphtha and renewable propane. MOST RECENT STATUS FOUND is stale (~April 29, 2024): still pre-FID and awaiting finalized IRA rules, design re-phased to build the SAF portion first, operational target pushed from 2025 to 2027; no more-recent public update surfaced, so the project appears to have gone quiet/stalled since 2024.",prompt1,1B-or-2000-jobs
