id,datetime,source_collected_id,project,sector,state,announced,promised_capital_usd,promised_jobs,promised_first_output,actual_first_output,current_status,lag_years,slip_years,verification_tier,notes,promise_source,status_source,flag,promised_date_source,announced_dt,promised_first_output_dt,actual_first_output_dt,announced_raw,promised_first_output_raw,actual_first_output_raw,actual_date_source,country,criteria_id
142,2026-09-10T07:55:57Z,142,"UCB Biologics Manufacturing Facility (Rowen, Gwinnett County)",Pharmaceuticals,GA,2026-03,2000000000,330,n/a,pending,ANNOUNCED; planning/pre-construction phase,-1.0,-1.0,P,"The '$5 billion' cited in the promise headline is total economic impact, not capital investment; the ~$2B capital investment figure comes from the pharmaceutical-technology status source. ~330 permanent direct jobs are below the 2,000-job floor, so capital ($2B) is what clears the size floor. No promised or actual first-output date stated in either source (newly announced).",https://www.prnewswire.com/news-releases/ucb-selects-georgia-for-new-us-biologics-manufacturing-facility-5b-economic-impact-and-330-permanent-jobs-302723535.html,https://www.pharmaceutical-technology.com/news/ucb-2bn-georgia-gwinnett-county-biologics-manufacturing-facility/,"Announcement-date discrepancy: promise_source (PR Newswire) dates it March 24, 2026; status_source (pharmaceutical-technology) dates it March 25, 2026 — anchored on the primary release, 2026-03. Capital figure differs by source framing: PR Newswire cites $5B total economic impact (not capital); $2B capital investment taken from status_source.",,2026-03-15,,,"UCB Selects Georgia for New U.S. Biologics Manufacturing Facility ... March 24, 2026","the facility will produce complex Biologics 24/7 primarily for the U.S. market ""Once operational"" (no production timeline stated)","planning/site-selection phase; UCB has selected the Georgia location, no construction begun",,US,1B-or-2000-jobs
143,2026-09-10T07:57:14Z,143,"Braidy Industries Aluminum Rolling Mill (Unity Aluminum), Greenup County KY",Other,KY,2017-04,1300000000,550,2020,never,"CANCELLED; never built — missed financing deadlines, renamed Unity Aluminum, project relocated out of KY; state recouped $15M and ~205-acre site donated back by Sept 2022",-2.0,-2.0,P,"Capital later cited ~$1.6B; original announcement figure ($1.3B) used per re-announcement discipline. ~1,000 construction jobs excluded from promised_jobs (direct only = 550). Company renamed Unity Aluminum; Steel Dynamics partnered and relocated the aluminum-mill project out of Kentucky. Kentucky recouped its $15M seed investment by Sept 2022 and ~205 acres plus a spec building were donated back to the Northeast Kentucky Regional Industrial Authority. Mill never produced anything, as construction never commenced.",https://www.lanereport.com/76442/2017/04/braidy-industries-to-create-550-jobs-with-1-3b-aluminum-rolling-mill-in-eastern-kentucky/,https://www.kentuckytoday.com/news/state-recoups-15-million-from-failed-braidy-industries-project/article_f0bd2e70-4029-11ed-8faf-33fbfd4f4fec.html,Other used; candidate new sector: Aluminum/Primary Metals (aluminum rolling mill for automotive/aerospace sheet & plate; Steel does not fit). promise_source 403s to WebFetch; read via curl with browser user agent per fallback ladder step 2 (HTTP 200).,,2017-04-15,2020-07-01,,"WURTLAND, Ky. (April 26, 2017) – Gov. Matt Bevin and executives from Braidy Industries Inc. today announced the company will build a $1.3 billion aluminum mill and create 550 advanced manufacturing jobs in Greenup County","The company expects construction to begin in early 2018, with completion in 2020.",The $15 million awarded to a company in the final days of the 2017 General Assembly for an aluminum plant in the Ashland area...was never built,,US,1B-or-2000-jobs
144,2026-09-10T07:58:15Z,144,SpaceX Terafab Grimes County,Semiconductors,TX,2026-08,16800000000,3000,n/a,pending,"PRE-CONSTRUCTION; JETI tax abatement finalized, groundbreaking expected within months",-1.0,-1.0,P,"First phase capital of more than $16.8B and 3,000 permanent direct jobs. As of Aug 2026 the county JETI tax-abatement agreements are signed and active and SpaceX calls it a 'done deal', but the plant is pre-construction; renderings expected within days and construction within months. 100-million-sq-ft vertically integrated fab (logic, memory, advanced packaging).",https://gov.texas.gov/news/post/governor-abbott-announces-spacex-expansion-in-grimes-county,https://www.kbtx.com/2026/08/06/spacex-confirms-terefab-project-is-done-deal-reps-meet-face-to-face-with-grimes-county-residents/,Neither source states a promised or actual first-output date; plant is pre-construction so promised_first_output=n/a and actual_first_output=pending.,,2026-08-15,,,"August 6, 2026 | Austin, Texas",unconfirmed,pending,,US,1B-or-2000-jobs
145,2026-09-10T07:59:37Z,145,Hanwha Philly Shipyard $5B Expansion,Other,PA,2025-08,5000000000,,n/a,unconfirmed,"PRODUCING; ~1 ship/year today, $5B buildout underway toward up to 20 ships/year",-4.0,-4.0,P,"$5B infrastructure plan to expand an already-operating yard (Hanwha acquired Philly Shipyard in Dec 2024 for $100M). Buildout adds docks/quays and reviewed block-assembly facility to raise output from ~1 ship/year to up to 20; product mix is LNG carriers, MR oil/chemical tankers, and naval modules/blocks. Source notes 'first tanker expected to be delivered by early 2029' for Hanwha Shipping's tanker order (not a stated completion date for the buildout). Hanwha also weighing a second U.S. yard.",https://www.prnewswire.com/news-releases/hanwha-announces-5-billion-philly-shipyard-investment-as-part-of-s-koreas-commitment-to-us-shipbuilding-growth-302539519.html,https://maritime-executive.com/article/report-hanwha-ocean-looks-to-expand-in-us-with-possible-second-shipbuilder,"Other used; candidate new sector: Shipbuilding. First output is exit (c): the $5B is an expansion adding capacity to a yard already producing (~1 ship/year), not a new-facility first output, so promised/actual first output left unconfirmed. No direct promised-jobs figure stated in either source; promised_jobs left empty. Clears floor on capital ($5B).",,2025-08-15,,,"PHILADELPHIA, Aug. 26, 2025 /PRNewswire/ -- Hanwha Group announced a $5 billion infrastructure plan for Hanwha Philly Shipyard",unconfirmed,unconfirmed,,US,1B-or-2000-jobs
146,2026-09-10T08:02:10Z,146,Toyota Indiana BEV SUV (Princeton),Auto Assembly,IN,2024-04,1400000000,340,n/a,pending,PRE-PRODUCTION; Princeton BEV SUV line not yet in production,-1.0,-1.0,P,"$1.4B is the initial April 25, 2024 announcement for the Princeton (Toyota Indiana) facility; the release also cites $8B cumulative total investment in Toyota Indiana and $18.6B across all US operations since 2021 (cumulative context, not this project). Adds a battery-pack assembly line using lithium-ion cells from Toyota Battery Manufacturing North Carolina. Distinct from Toyota's separate $1.3B Kentucky BEV SUV project.",https://pressroom.toyota.com/toyota-charges-up-investment-and-jobs-in-u-s-manufacturing/,https://www.carscoops.com/2026/04/toyota-us-ev-lineup-expansion/,"promise_source 403s to WebFetch and curl; read via https://web.archive.org/web/2024id_/https://pressroom.toyota.com/toyota-charges-up-investment-and-jobs-in-u-s-manufacturing/ (original 403s). promise_source states no start-of-production date for the Princeton BEV (only the separate NC battery plant carries a 2025 date), so promised_first_output=n/a. status_source (Carscoops, Apr 2026) covers Toyota's Kentucky EV plans and mentions Indiana only in passing ('$1 billion to expand plants in Kentucky and Indiana'); it does not date or directly confirm Princeton BEV status, but establishes the Kentucky Highlander will be the first electric Toyota built in North America, so Princeton has not produced yet (actual_first_output=pending).",,2024-04-15,,,"PRINCETON, Ind. (April 25, 2024) – Toyota will prepare for assembly of an all-new, three row battery electric SUV in the U.S. as part of a new $1.4 billion investment in its Princeton facility",unconfirmed,"It will be the first electric Toyota built in North America, assembled in Kentucky, with batteries sourced from North Carolina.",,US,1B-or-2000-jobs
147,2026-09-10T08:03:57Z,147,"Johnson & Johnson Cell Therapy Manufacturing Facility (Lower Gwynedd, PA)",Pharmaceuticals,PA,2026-02,1000000000,500,n/a,pending,PRE-CONSTRUCTION,-1.0,-1.0,P,"Cell therapy manufacturing for cancer/immune-mediated/neurological diseases on a 154-acre parcel in Lower Gwynedd Township, Montgomery County, PA. Capital stated as 'more than $1 billion' (recorded as the $1B floor). 500 figure is direct biomanufacturing jobs; the 4,000 construction jobs are excluded. Distinct from J&J's separate ~$2B Wilson, NC biologics site. Per WHYY, Pennsylvania is committing $41.5 million in tax credits and grants. Lead summary's claimed timeline (construction 2H 2026, production 2031) is NOT stated in either cited source, so it is not recorded on the row.",https://www.jnj.com/media-center/press-releases/johnson-johnson-expands-u-s-footprint-with-more-than-1-billion-investment-in-next-generation-cell-therapy-manufacturing-facility-in-pennsylvania,https://whyy.org/articles/johnson-and-johnson-cell-therapy-plant-pennsylvania/,"promised_first_output not dated by either source (WHYY: no opening date set); token set to tbd. Announcement date discrepancy: J&J release dateline reads February 18, 2026; WHYY article is dated February 20, 2026 (likely its publication date) — both resolve to 2026-02. Lead summary's 2H-2026 construction and 2031 production dates are not found in either cited source.",,2026-02-15,,,"New Brunswick, N.J. – FEBURARY 18, 2026 – Johnson & Johnson (NYSE: JNJ) ... today announced a more than $1 billion investment in a next generation cell therapy manufacturing facility in Montgomery County, Pennsylvania.","Neither Johnson & Johnson nor Pennsylvania state officials set an opening date for the new plant, but stated it will be operated by subsidiary company, Janssen Biotech.",The project is pre-construction; neither source reports first output. Neither Johnson & Johnson nor Pennsylvania state officials set an opening date for the new plant.,,US,1B-or-2000-jobs
148,2026-09-10T08:05:19Z,148,DG Fuels St. James Parish SAF Complex,Chemicals and Plastics,LA,2023-03,3100000000,1055,n/a,pending,"PRE-CONSTRUCTION; pre-FEED, final investment decision targeted Q3 2026",-1.0,-1.0,P,"Original 2023 announcement: ~$3.1B, 1,055 direct jobs, up to 178 million gal/yr SAF on a 3,000-acre site in St. James Parish. Scope later grown to ~$8B and ~200 million gal/yr with Samsung E&A appointed contractor (Nov 2025) - treated as a re-announcement per rule 4, not summed into promised_capital_usd. Neither cited source states an explicit commercial-production year.",https://www.opportunitylouisiana.gov/news/dg-fuels-proposes-3-1-billion-sustainable-aviation-fuel-complex-in-st-james-parish,https://dgfuels.com/2025/11/10/dg-fuels-appoints-samsung-ea-as-contractor-for-saf-project-in-st-james/,"No explicit promised commercial-production date stated in either cited source; announcement gives only a ~3-year construction timeline after an FID expected end-2023, so promised_first_output left as n/a.",,2023-03-15,,,"March 21, 2023","Construction of the facility is expected to take approximately three years, following a final investment decision expected by the end of the year",SAMSUNG E&A is expected to begin the FEED for its dedicated portion of the project before the end of 2025.,,US,1B-or-2000-jobs
149,2026-09-10T08:06:36Z,149,Gron Fuels Renewable Fuel Complex (Port of Greater Baton Rouge),Other,LA,2020-11,9200000000,1025,2025,pending,PRE-FID; STALLED; operational target pushed to 2027 (as of April 2024),-1.0,-1.0,P,"Greenfield renewable-fuels complex (sustainable aviation fuel, renewable diesel, renewable naphtha, renewable propane) at Port of Greater Baton Rouge, near Port Allen, LA. Capital up to $9.2B over several phases; FID originally expected 2021, all phases potentially by 2030. Design re-phased to build the SAF portion first while awaiting finalized IRA rules; operational target pushed from 2025 to 2027. No public update found since the April 29, 2024 status source, so the project appears to have gone quiet/stalled.",https://www.opportunitylouisiana.gov/news/gron-fuels-announces-potential-9-2-billion-renewable-fuel-complex-in-louisiana,https://www.1012industryreport.com/projects/heres-the-latest-on-baton-rouges-massive-gron-fuels-project/,"Other used; candidate new sector: Renewable Fuels (SAF/renewable diesel biorefinery, fits no closed sector). promised_first_output (2025) is stated in status_source, not promise_source. Status is stale as of 2024-04-29; no more-recent public update found.",,2020-11-15,2025-07-01,,"November 10, 2020",Originally expected to begin production in 2025,"Pre-FID (awaiting final investment decision) as of April 29, 2024",,US,1B-or-2000-jobs
150,2026-09-10T08:07:40Z,150,Nacero Penwell gas-to-gasoline plant,Other,TX,2021-04,6500000000,350,n/a,pending,"STALLED; Clean Air Act construction permits canceled Oct. 10, 2024; project delayed by at least six years, never built",-1.0,-1.0,P,"Greenfield natural-gas-to-gasoline (GTG) facility in Penwell, Ector County, TX. Announced capital stated as a range $6.5B-$7B; recorded the lower/initial $6.5B. Phase one 70,000 bbl/day, phase two 100,000 bbl/day of lower-carbon gasoline. 350 direct permanent jobs is below the 2,000-jobs floor, but capital clears the $1B floor.",https://www.rigzone.com/news/7b_gasoline_manufacturing_facility_planned_for_texas-26-apr-2021-165256-article/,https://news.oilandgaswatch.org/template/brief/permits-canceled-for-proposed-natural-gas-to-liquids-plant-in-west-texas,"Neither source states a promised first-output date; recorded promised_first_output=n/a. Plant never built (permits canceled before construction), so actual_first_output=pending. Other used; candidate new sector: Fuels / gas-to-liquids (synthetic gasoline). Announced capital given as range $6.5B-$7B; recorded lower bound.",,2021-04-15,,,"Monday, April 26, 2021",unconfirmed,pending,,US,1B-or-2000-jobs
151,2026-09-10T08:09:14Z,151,Corning Solar Ingot and Wafer Plant Richland Township,Solar,MI,2024-02,900000000,1100,2025 (second half),2025-Q3,PRODUCING; ramping (came online Q3 2025),1.5,-0.1,P,"Original Feb 27, 2024 announcement: up to $900M and over 1,100 direct jobs, co-located with Hemlock Semiconductor polysilicon. Expanded May 1, 2025 to $1.5B total (an additional $600M) and 1,500 total jobs (400 more) - a re-announcement per rule 4, not summed into promised_capital_usd. Billed as the largest US solar ingot/wafer facility; targeting daily wafer production over one million by end of Q4 2025.",https://www.manufacturingdive.com/news/corning-900-million-solar-component-facility-richland-township-michigan/709085/,https://www.pv-tech.org/corning-brings-online-wafer-plant-in-q3-targets-daily-wafer-production-one-million/,"Original announcement figures ($900M, 1,100 direct jobs) clear neither the $1B nor the 2,000-job floor; the project cleared the $1B floor only via the May 1, 2025 expansion to $1.5B / 1,500 jobs (recorded in notes, not in promised_capital_usd per re-announcement discipline).",https://www.manufacturingdive.com/news/corning-1-point-5-billion-solar-wafer-plant-expansion-richland-township-michigan/746775/,2024-02-15,2025-10-01,2025-08-15,"Announcement Date: February 27, 2024",Production at the now $1.5 billion factory...is expected to come online in the second half of the year,"US solar manufacturer Corning has started ingot and wafer production at its Michigan plant, during the third quarter of 2025.",,US,1B-or-2000-jobs
152,2026-09-10T08:11:07Z,152,HIF Matagorda eFuels Facility,Chemicals and Plastics,TX,2022-04,6000000000,125,2026,pending,"PRE-CONSTRUCTION; planned deployment, Electric Hydrogen selected as electrolyzer supplier; not yet producing",-1.0,-1.0,P,"~200M gallons/yr of carbon-neutral eFuels from captured CO2 and green hydrogen. ~3,000 direct construction-phase jobs promised (not counted in promised_jobs, which counts only the 125+ permanent operating jobs).",https://www.prnewswire.com/news-releases/hif-global-selects-matagorda-county-texas-for-efuels-facility-301535725.html,https://eh2.com/hif-global-texas-efuels-project/,"status_source (eh2.com) only confirms the project is a planned future deployment with Electric Hydrogen as electrolyzer supplier; it does not date first output or state a development phase, consistent with the plant not yet producing (actual_first_output = pending).",https://gov.texas.gov/news/post/governor-abbott-announces-highly-innovative-fuels-selection-of-matagorda-county-for-efuels-facility-in-bay-city,2022-04-15,2026-07-01,,"Announcement Date: April 28, 2022",expect to start construction in 2023 and produce eFuels from the pioneering HIF Matagorda eFuels facility in 2026,status_source describes the facility as a planned future deployment in future tense; no first-output date and not yet producing,,US,1B-or-2000-jobs
153,2026-09-10T08:12:27Z,153,Linde Clean Hydrogen Complex Beaumont,Chemicals and Plastics,TX,2023-02,1800000000,,2025,pending,"UNDER CONSTRUCTION; co-located ammonia plant ~97% complete, Linde hydrogen supply expected 2026",-1.0,-1.0,P,"Linde-owned clean-hydrogen and industrial-gas complex (autothermal reforming with carbon capture plus a large air-separation unit) in Beaumont, TX, supplying clean hydrogen and nitrogen over-the-fence to OCI's (now Woodside) 1.1 MTPA blue ammonia plant. Originally announced start-up 2025; per late-2025 status the neighboring ammonia plant reached first production late 2025 and Linde's hydrogen supply is expected from 2026.",https://www.linde.com/news-and-media/2023/linde-to-invest-1-8-billion-to-supply-clean-hydrogen-to-oci-s-world-scale-blue-ammonia-project-in-the-u-s-gulf-coas,https://www.pv-magazine.com/2025/10/24/the-hydrogen-stream-woodside-progresses-with-its-ammonia-and-hydrogen-projects-in-texas-and-western-australia/,"Announcement dated February 6, 2023 in the source, not Feb 15 as the lead summary states (both resolve to 2023-02). No promised-jobs figure stated in the sources; capital $1.8B clears the floor alone. status_source (pv-magazine) reports on the co-located OCI/Woodside Beaumont New Ammonia plant (97% complete, first ammonia production late 2025), not Linde's hydrogen plant directly, and does not date Linde's first output; Linde's plant is not yet producing (hydrogen supply expected 2026), so actual_first_output = pending.",,2023-02-15,2025-07-01,,"Woking, UK, February 6, 2023 - Linde (NYSE:LIN; FWB:LIN) announced today that it has signed a long-term agreement to supply clean hydrogen",Linde's total investment will be approximately $1.8 billion and the project is expected to start up in 2025.,The 1.1 million tonnes per annum (MTPA) Beaumont New Ammonia Project is 97% complete,,US,1B-or-2000-jobs
154,2026-09-10T08:16:10Z,154,Merck Durham Vaccine Bulk-Substance Facility,Pharmaceuticals,NC,2025-03,1000000000,,n/a,unconfirmed,"CLOSING; Gardasil bulk-substance production being wound down at the Durham site, 154 layoffs effective by May 1, 2026",-4.0,-4.0,P,"New $1B, 225,000-sq-ft bulk-substance plant on Merck's Durham NC campus (occupied since 2004), opened March 11, 2025 and described as 'slated to produce bulk substance' for Gardasil/Gardasil 9 HPV vaccine. By Feb 2026 Merck notified state officials (notice dated Feb. 24) it would wind down Gardasil production at the site and lay off 154 workers (147 at 5352 Old Oxford Road + 7 at 100 Rodolphe Street) effective by May 1, 2026, citing a ~39% worldwide drop in Gardasil demand. Lead summary cites an original ~2021 project announcement, but no cited source dates it.",https://www.merck.com/news/merck-unveils-new-facility-to-increase-vaccine-production-capacity/,https://spectrumlocalnews.com/nc/charlotte/news/2026/02/28/merck-durham-layoffs-gardasil,"announced anchor (2025-03) reflects the March 11, 2025 facility OPENING documented by promise_source, not the original ~2021 project announcement cited in the lead summary, which no cited source dates (searching for the announcement date is out of scope). promised_first_output n/a: no cited source states a target production date; at opening the plant was 'slated to produce' bulk substance. actual_first_output unconfirmed: status_source establishes the site was producing (winding down Gardasil production) but does not date first output; searched WebSearch plus opening coverage (fiercepharma.com, biopharmadive.com) and found no source dating when/whether the new facility reached first output before the Feb 2026 wind-down. No promised_jobs figure in the cited sources ('1,000 people' is total campus employment). fiercepharma.com read via curl browser UA (HTTP 403 to WebFetch).",,2025-03-15,,,"March 11, 2025 6:45 am EDT ... Merck ... announced today the opening of a new, $1 billion, 225,000-square-foot facility",unconfirmed,Drugmaker Merck will lay off over 150 workers in Durham as it winds down production of an HPV vaccine,,US,1B-or-2000-jobs
155,2026-09-10T08:17:18Z,155,"L3Harris Virginia Advanced Propulsion Facilities (VAPF), Orange County",Aerospace and Defense,VA,2026-04,1265000000,350,n/a,pending,"ANNOUNCED; design/planning phase, not yet under construction",-1.0,-1.0,P,"Solid rocket motor production expansion (VAPF) more than doubling the existing 256,000 sq ft of manufacturing space (mixing, grinding, casting and final assembly) for DoD programs. Builds on a smaller ~$41M April 2024 modernization at the same site. Capital cited as ~$1.265B in the L3Harris release and rounded to $1.3B by Manufacturing Dive.",https://www.l3harris.com/newsroom/press-release/2026/04/l3harris-announces-billion-dollar-expansion-orange-county-virginia,https://www.manufacturingdive.com/news/l3harris-technologies-orange-virginia-expansion-advanced-propulsion-facilit/817591/,"Announcement date differs between sources: L3Harris release dated Apr 15, 2026; Manufacturing Dive article dated Apr 16, 2026. Capital figure differs: $1.265B (L3Harris release) vs $1.3B (Manufacturing Dive). No promised production/first-output date or groundbreaking date disclosed in either source (project in planning stage as of Apr 2026).",,2026-04-15,,,"Apr 15, 2026",tbd,pending,,US,1B-or-2000-jobs
156,2026-09-10T08:18:42Z,156,"Highland Materials Polysilicon Plant (Project Rocks), Phipps Bend TN",Solar,TN,2024-04,1000000000,400,2027 (late),pending,"PRE-CONSTRUCTION; engineering phase, on-site construction scheduled Q4 2026",-1.0,-1.0,P,"Solar-grade polysilicon plant ('Project Rocks') at former Phipps Bend nuclear site, Hawkins County (Surgoinsville), TN; classified Solar as a solar-supply-chain manufacturing facility (upstream polysilicon feedstock rather than cells/panels). Secured US$255.6M federal 48C tax credit April 2024. Initial capacity 16,000 t/yr rising to 20,000 t/yr within four years. ~140 acres of land secured. $1B total project cost from status_source. Construction start given as H2 2026 (pv-tech) / Q4 2026 (constructionreviewonline), consistent.",https://highlandmaterials.com/highland-materials-secures-us255-6-million-48c-tax-credit-to-build-polysilicon-plant-in-the-us/,https://constructionreviewonline.com/highland-materials-to-build-16000-mt-polysilicon-solar-manufacturing-facility-in-tennessee/,,https://www.pv-tech.org/highland-materials-to-begin-polysilicon-plant-construction-in-h2-2026/,2024-04-15,2027-10-01,,"April 23, 2024",reaching a commercial operation date in late 2027 or very early 2028,"actively progressing through its engineering phase, with on-site construction scheduled to begin in the fourth quarter of 2026",,US,1B-or-2000-jobs
157,2026-09-10T08:21:09Z,157,Martinez Renewable Fuels,Chemicals and Plastics,CA,2021-03,1200000000,,2022,2023-11-19,PRODUCING renewable diesel; operating amid USW Local 5 strike-turned-lockout and understaffing (2026),2.7,1.4,P,"Conversion of the idled 113-year-old Martinez, CA refinery to renewable diesel; full nameplate ~730 million gallons/year targeted with build to full capacity in 2023. First processing-unit startup Nov 19, 2023 caused a fatality-injury fire. Company laid off 700 workers in 2020 and had ~220 when it resumed operations as a renewable fuel refinery in 2023. Capital figure ~$1.2bn per promised_date_source (nsenergybusiness); the promise_source press release states no dollar figure or job count.",https://www.marathonpetroleum.com/Newsroom/Company-News/Marathon-Petroleum-to-Proceed-with-Conversion-of-Martinez-Refinery-to-Renewable-Fuels-Facility/,https://insideclimatenews.org/news/23072026/california-biofuel-refinery-worker-safety/,"promise_source and status_source both 403'd to WebFetch; read via curl with a browser user agent (HTTP 200). Lead summary says announced 2020; promise_source press release is dated Mar 2, 2021 (board approval to proceed) and is used as the anchor. No promised_jobs stated in any source; promised_capital_usd taken from promised_date_source (nsenergybusiness), as promise_source states no figure.",https://www.nsenergybusiness.com/projects/marathon-martinez-renewable-fuels-project/,2021-03-15,2022-07-01,2023-11-19,"Business News Mar 2, 2021 ... Marathon Petroleum Corporation (NYSE: MPC) announced today that its Board of Directors has approved plans to convert its Martinez, California, refinery into a renewable fuels manufacturing facility.","The Martinez facility is expected to start producing renewable diesel in 2022, with a build to full capacity in 2023.","Shortly after midnight on Nov. 19, 2023, while a processing unit at the Marathon Martinez Renewable Fuels refinery was starting up for the first time, hydrogen and diesel leaking from an overheated metal tube ignited into a massive blaze",,US,1B-or-2000-jobs
158,2026-09-10T08:28:52Z,158,"Enterprise Products PDH 2, Mont Belvieu",Chemicals and Plastics,TX,2019-09,,,2023 (first half),2023-07,"OPERATING; in service since July 2023 (PDH 2 listed as operating asset, 25 MBPD net capacity)",3.8,0.3,P,"Second propane dehydrogenation (PDH) plant at Enterprise's Mont Belvieu, Tex. complex; consumes up to 35,000 b/d of propane and produces up to 1.65 billion lb/year of polymer-grade propylene (per OGJ). FY2024 10-K asset table: PDH 2, Texas, 100.0% ownership, 25 MBPD plant capacity.",https://ir.enterpriseproducts.com/news-releases/news-release-details/enterprise-build-pdh-2-plant-supported-long-term-agreements/,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/form10k.htm,"promise_source (Enterprise IR release) unreachable: WebFetch timed out on every attempt, curl returned HTTP 403, and no Wayback snapshot exists, so promised_capital_usd could not be confirmed from it. promised_date_source (OGJ) states the PDH 2 EPC and licensing contracts were disclosed 'without disclosing values of either the EPC or technology licensing contracts', and gives no jobs figure. No readable lead source states promised_capital_usd or promised_jobs, so the row may not clear the $1B-or-2000-jobs floor. Actual first output dated July 2023 per FY2024 10-K.",https://www.ogj.com/refining-processing/refining/article/14040697/enterprise-to-add-pdh-plant-at-mont-belvieu,2019-09-15,2023-04-01,2023-07-15,"Sept. 26, 2019",is scheduled to begin service in first-half 2023,"our PDH 2 facility, which was placed into service in July 2023",,US,1B-or-2000-jobs
159,2026-09-10T08:29:50Z,159,Baystar Ethane Cracker Port Arthur,Chemicals and Plastics,TX,2018-06,1700000000,60,2020,2022-07,PRODUCING; commercial operations since July 2022,4.1,2.0,P,"50/50 JV of Total/TotalEnergies and Novealis Holdings (a Borealis-NOVA Chemicals JV). 1 Mt/y ethylene capacity. Initial groundbreaking figure $1.7B; TotalEnergies startup release later cited 'almost $2 billion'. Peak construction jobs ~1,500 (not counted as direct); ~60 permanent full-time jobs once operational.",https://www.prnewswire.com/news-releases/bayport-polymers-llc-celebrates-groundbreaking-ceremony-for-new-ethane-cracker-in-port-arthur-texas-300659131.html,https://totalenergies.com/newsroom/united-states-totalenergies-announces-start-new-ethane-cracker-port/?lang=eng,,,2018-06-15,2020-07-01,2022-07-15,"celebrates groundbreaking ceremony for new ethane cracker in Port Arthur, Texas; June 4, 2018",expected to start up in 2020,"Bayport Polymers LLC (""Baystar""), a 50/50 joint venture (JV) between TotalEnergies and Borealis, today announces the start-up of commercial operations of a new ethane cracker",,US,1B-or-2000-jobs
160,2026-09-10T08:34:25Z,160,"NXTClean Fuels Renewable Fuels Facility (Port Westward, Clatskanie)",Other,OR,2019,2500000000,240,2028 (second half),pending,"PRE-CONSTRUCTION; not yet under construction, awaiting final federal permit (US Army Corps draft EIS in public comment through Apr 20, 2026; Corps decision expected summer 2026); operations targeted late 2028-2029",-1.0,-1.0,P,"~$2.5B greenfield renewable diesel and sustainable aviation fuel refinery at Port Westward, Columbia County, OR; up to 50,000 barrels/day. ~240 permanent jobs and 2,000 construction jobs per both sources. Oregon state permitting: removal-fill and air permits 2022, local land use permits 2024, DEQ 401 water permit approved Jan 7, 2025; final hurdle is the US Army Corps of Engineers federal permit. Formerly NEXT Renewable Fuels.",https://biodieselmagazine.com/articles/nxtclean-fuels-receives-oregon-water-permit-approval-for-25-billion-clean-fuels-facility,https://columbiacountyspotlight.com/2026/03/31/nxtclean-fuels-moves-closer-to-development-public-comment-open/,"announced given only as year 2019 in status_source (leasing began 2019 with intent to construct); no month stated in either lead source and searching the announcement date is out of scope, so the strict YYYY-MM anchor cannot be sourced. sector set to Other (candidate new sector: Renewable Fuels / Biofuels Refining) - a fuels refinery fits none of the closed vocabulary. Lead summary said ~3,500 construction jobs but both sources state 2,000 construction / 240 permanent. promise_source (Biodiesel Magazine) 403s a default client; read via curl browser UA over HTTP/1.1, article body parsed from the page's embedded Next.js data.",,2019-07-01,2028-10-01,,"In 2019, NXTClean Fuels began leasing a 90-acre site at Port Westward with the intention of constructing a facility to manufacture renewable diesel and sustainable aviation fuels","Construction will take roughly two years, so we are still looking at operations in late 2028 or in 2029.","Groundbreaking for the facility has been delayed as the company has gotten tied up in Oregon's strict permitting process ... “If we get federal approval this year, then we can start moving dirt and get into full construction,” a company spokesperson said",,US,1B-or-2000-jobs
161,2026-09-10T08:37:12Z,161,Montana Renewables MaxSAF Expansion (Great Falls),Chemicals and Plastics,MT,2024-10,1200000000,40,2028,unconfirmed,"PRODUCING; expansion ramping (~60M gal/yr SAF now, target ~200M gal/yr by end 2028)",-4.0,-4.0,P,"Expansion of Montana Renewables' Great Falls refinery, which has operated since late 2022 (~140M gal/yr biofuels; ~60M gal/yr SAF currently). Financing is a $1.67B DOE loan facility ($1.44B principal + $233M capitalized interest); conditional commitment Oct 16 2024, closed Jan 10 2025; Phase 1 $782M funded Feb 2025. Original MaxSAF expansion estimated ~$1.2B toward ~315M gal/yr; revised (Sep 2026) to ~$137M remaining capital, with the final DOE Phase 2 draw cut to $34M (from ~$658M) by repurposing adjacent Calumet asphalt-plant equipment. Ramp targets: >80M gal/yr end 2026, >120M spring 2027, ~200M gal/yr end 2028.",https://www.energy.gov/edf/articles/doe-announces-167-billion-montana-renewables-significantly-expand-us-sustainable,https://bioenergytimes.com/montana-renewables-cuts-saf-expansion-cost-targets-200-million-gallons-by-2028/,"promised_capital_usd uses the ~$1.2B original project estimate (status_source); promise_source headlines a $1.67B/$1.44B DOE loan facility, which is financing rather than project capital -- distinction recorded in notes. actual_first_output left unconfirmed (exit c): this is an expansion of a refinery already operating (SAF produced before the expansion), so no distinct first-output date applies. promised_jobs=40 direct operations jobs (450 peak construction jobs excluded); row is in scope on capital, not jobs.",,2024-10-15,2028-07-01,,"conditional commitment announced October 16, 2024",End of 2028: Reach approximately 200 million gallons per year,Montana Renewables currently produces SAF at an estimated rate of 60 million gallons per year following constraint-removal work completed during a spring 2026 turnaround.,,US,1B-or-2000-jobs
